Time_Seconds,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Source,Time_Quartile,Stroke_Duration,Cluster
67.32113933563232,0.0053690585136664,0.000896811609308,0.0010852030139408,0.0010859976716026,-38.04084443945236,395.0,68.13750769408067,grxk_P4_L1_no_color,Q2,5.498004436492913,1
74.25597476959229,0.0024167938116344,0.0007428516510326,0.0005151825426785,0.000718193766833,1127.1462786138009,357.0,66.44536271671265,grxk_P4_L1_no_color,Q2,6.934835433959961,1
80.36252498626709,0.0049960665064965,0.00084546256407,0.0023267044809083,0.0074739271970558,3695.3952187416457,697.0,71.74701524519563,grxk_P4_L1_no_color,Q2,6.106550216674805,1
117.3248519897461,0.0113399962114589,0.0003152855417242,0.0005304448113995,0.0024039375315804,-5666.489889859137,3833.0,71.46246553687754,grxk_P4_L1_no_color,Q3,36.962327003479004,1
120.0379123687744,0.0016609568201501,0.0009620220449678,0.0013009374698104,0.0016651878356656,55779.20253529315,330.0,68.93461244114243,grxk_P4_L1_no_color,Q3,2.713060379028306,1
125.38471817970276,0.0036820865532048,0.0008584617151907,0.0019474331638176,0.0081554235324841,4099.2920624861645,256.0,69.66266648099447,grxk_P4_L1_no_color,Q3,5.346805810928359,1
126.42427158355711,0.0004858452147239,0.0010815651479744,0.0031323167706923,6.090440321779831e-16,2122.63774587356,144.0,69.5143564987725,grxk_P4_L1_no_color,Q3,1.039553403854356,0
140.31587743759155,0.0033116122502865,0.000410514168117,0.0005242563444464,0.0008208476309475,6932.05010595948,210.0,70.74747486220906,grxk_P4_L1_no_color,Q3,13.891605854034438,1
143.34167981147766,0.0042498365001459,0.001260968460806,0.0017839926391356,0.0060994292049566,-315.5728522139599,176.0,70.20625267945489,grxk_P4_L1_no_color,Q3,3.0258023738861084,1
150.1229510307312,0.0032160330620038,0.0005195855691476,0.0007611645092344,0.0012404577582879,406.1344642459788,282.0,64.58628637587691,grxk_P4_L1_no_color,Q3,6.78127121925354,1
154.33959650993347,0.0016135554019171,0.0006597300367577,0.0023493803508929,0.0065366660032437,5297.241030293517,52.0,57.98146149837795,grxk_P4_L1_no_color,Q3,4.2166454792022705,1
158.1255121231079,0.0043774274016131,0.001141849502729,0.0029814785926764,0.0176303489599136,318.43551752028907,144.0,57.05980444958168,grxk_P4_L1_no_color,Q3,3.7859156131744385,1
160.2998423576355,0.0010924812848856,0.0005477960174597,0.001018922135823,0.0009852560296352,33145.05029932801,82.0,56.987594078912124,grxk_P4_L1_no_color,Q3,2.174330234527588,1
161.5551962852478,0.0013589279903689,0.0010459536933872,0.0038433734341682,0.0174104947103988,17113.210140900326,60.0,56.91657466162407,grxk_P4_L1_no_color,Q3,1.2553539276123047,2
168.45482635498047,0.0004485755170827,0.0003535202144878,0.0002627791599468,4.0702955806478713e-17,577.7823328897911,77.0,57.0682363917056,grxk_P4_L1_no_color,Q3,6.899630069732666,1
174.0219316482544,0.0037689954446354,0.0009591689096792,0.0003516659517289,0.0001435871377479,446.66389657311794,177.0,59.94749030059968,grxk_P4_L1_no_color,Q4,5.567105293273926,1
174.88414239883423,0.0012421093388579,0.001538923548593,0.0024571254592769,0.0063812247553927,1116.532110542773,210.0,55.15873460609635,grxk_P4_L1_no_color,Q4,0.862210750579834,2
175.87577438354492,0.0008547276516505,0.0014612707465526,0.0023131007682642,2.425757888988316e-16,578.3154101445382,30.0,55.20837507173656,grxk_P4_L1_no_color,Q4,0.9916319847106934,0
176.61857867240906,0.0003936378570114,0.002472657416816,0.0003925947650787,8.024335077724964e-16,62.28324758715145,469.0,54.7932584185697,grxk_P4_L1_no_color,Q4,0.7428042888641357,0
